source,url_annonce,type_bien,prix,date_insertion,gouvernorat,delegation,localite,code_postal,superficie,titre_foncier,vue_mer,etat,standing,nb_chambres,nb_salles_bain,dressing,balcon,parking,piscine,chauffage_central,jardin,etage,ascenseur,syndic,climatisation
menzili,https://www.menzili.tn/annonce/un-appartement-a-plage-ezzahra-hammem-el-ghazez-nabeul-hammamghezeze-116124,Appartement,150000.0,2023-05-26,Nabeul,Hammam Ghezèze,Hammam Ghezèze,8000.0,,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-3-au-rez-de-chaussee-ariana-borjlouzir-116083,Appartement,448000.0,2023-05-25,Ariana,Rue Jamm,Appartement 02 Bloc E Résidence Saphir 02,2080.0,163.0,Non,Non,Non précisé,Haut standing,3.0,2.0,Oui,Non,Oui,Non,Oui,Oui,0.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/des-appartements-de-luxe-agreable-a-vivre-a-kelibia-nabeul-kelibia-116064,Appartement,,2023-05-25,Nabeul,Kélibia,Kélibia,8000.0,,Non,Non,Non précisé,Luxe,,,Non,Non,Oui,Non,Non,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-rez-de-chaussee-a-kelibia-nabeul-kelibia-116053,Appartement,,2023-05-25,Nabeul,Kélibia,Kélibia,8000.0,,Non,Non,Non précisé,Non précisé,2.0,,Non,Non,Oui,Non,Non,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/des-luxes-appartements-a-dar-allouch-nabeul-kelibia-116050,Appartement,,2023-05-25,Nabeul,Kélibia,Kélibia,8000.0,,Non,Non,Non précisé,Luxe,,,Non,Non,Oui,Oui,Non,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/a-vendre-un-duplex-luxe-a-elmenzah-9c-tunis-centrevillelafayette-116049,Appartement,,2023-05-25,Tunis,1013 Tunis -Tunis,Résidence les vosges- Manzah 9C,1000.0,865.0,Non,Non,Non précisé,Luxe,4.0,2.0,Non,Non,Oui,Non,Oui,Oui,0.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/un-appartement-au-1er-etage-a-kelibia-plage-nabeul-kelibia-116048,Appartement,,2023-05-25,Nabeul,Kélibia,Kélibia,8000.0,,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/une-belle-appartement-a-vendre-a-msaken-sousse-msaken-112502,Appartement,,2023-03-13,Sousse,M'saken,TAKSIM GOULOU- GHARS BOUJNAH,4070.0,105.0,Non,Non,Non précisé,Luxe,2.0,1.0,Oui,Oui,Oui,Non,Oui,Non,1.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/a-vendre-s-2-manouba-douarhicher-116018,Appartement,90000.0,2023-05-24,Manouba,Douar Hicher,ksar said II,2010.0,75.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Oui,Oui,Non,Non,Non,2.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/rdc-de-villa-gaelle-a-vendre-a-gammarth-sup-tunis-lamarsa-116005,Appartement,1600000.0,2023-05-24,Tunis,La Marsa,La Marsa,2070.0,400.0,Non,Non,Non précisé,Haut standing,3.0,4.0,Oui,Non,Oui,Non,Non,Oui,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/luxe-appartement-s-3-a-kelibia-nabeul-kelibia-115998,Appartement,190000.0,2023-05-24,Nabeul,Kélibia,Kélibia,8000.0,126.0,Non,Non,Non précisé,Luxe,3.0,1.0,Oui,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/loft-s-2-vue-mer-nabeul-nabeul-115872,Appartement,400000.0,2023-05-23,Nabeul,Nabeul,Nabeul Plage,8000.0,100.0,Oui,Oui,Bon état,Haut standing,2.0,1.0,Oui,Oui,Oui,Non,Oui,Non,6.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-s2-mourouj-2-benarous-elmourouj-115838,Appartement,155000.0,2023-05-22,Ben Arous,El Mourouj,El Mourouj,2074.0,80.0,Non,Non,Non précisé,Moyen standing,3.0,1.0,Oui,Oui,Oui,Non,Oui,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s2-a-jardin-d-el-menzah1-ariana-jardinsdelmenzah-115826,Appartement,290000.0,2023-05-22,Ariana,Jardins D'el Menzah,Jardin d'el Menzah1,1004.0,,Non,Non,Non précisé,Moyen standing,2.0,1.0,Non,Oui,Oui,Non,Oui,Oui,3.0,Non,Oui,Non
menzili,https://www.menzili.tn/annonce/appartement-s2-balconnet-de-98m-a-cite-el-wafa-nabeul-hammamet-115821,Appartement,284000.0,2023-05-22,Nabeul,Hammamet,Hammamet,8050.0,98.0,Non,Non,Non précisé,Haut standing,2.0,,Non,Oui,Oui,Oui,Oui,Non,1.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/s-2-mourouj-benarous-elmourouj-115807,Appartement,135000.0,2023-05-21,Ben Arous,El Mourouj,Mourouj 3,2074.0,85.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,2.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/vend-appartement-sahloul-4-sousse-sahloul-115795,Appartement,,2023-05-21,Sousse,Sahloul,Sahloul,4054.0,159.0,Non,Non,Neuf,Haut standing,2.0,2.0,Non,Non,Oui,Non,Oui,Non,4.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/maison-a-vendre-sidi-bader-jendouba-tabarka-115740,Appartement,,2023-05-19,Jendouba,Tabarka,sidi bader,8110.0,50.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appart-lancom-a-vendre-a-enkhilette-ariana-raoued-115651,Appartement,190000.0,2023-05-18,Ariana,Raoued,enkhilet,2083.0,105.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Oui,Oui,Non,Non,Non,2.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appart-iroko-a-vendre-a-ain-zaghouan-promo-promoteur-tunis-ainzaghouan-115640,Appartement,201700.0,2023-05-18,Tunis,Aïn Zaghouan,ain zaghouan nord,1100.0,63.0,Non,Non,Neuf,Moyen standing,1.0,2.0,Oui,Non,Oui,Non,Oui,Non,2.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/coquette-appartement-a-vendre-a-rades-benarous-rades-115621,Appartement,165000.0,2023-05-17,Ben Arous,Radès,Rades,2040.0,86.0,Non,Non,Non précisé,Non précisé,3.0,1.0,Non,Non,Oui,Non,Oui,Non,3.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appart-lola-a-vendre-a-raoued-plage-ariana-raoued-115566,Appartement,490000.0,2023-05-17,Ariana,Raoued,raoued,2083.0,154.0,Non,Oui,Non précisé,Haut standing,2.0,2.0,Non,Oui,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/maison-a-vendre-a-cite-ettadhamen-ariana-ettadhamen-115548,Appartement,160000.0,2023-05-16,Ariana,Ettadhamen,Ettadhamen,2080.0,120.0,Non,Non,Non précisé,Non précisé,,,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-3-a-mornag-cite-hadad-1er-etage-benarous-mornag-115543,Appartement,200000.0,2023-05-16,Ben Arous,Mornag,Cité Hadad - Zahret Mornag,2090.0,135.0,Non,Non,Non précisé,Haut standing,3.0,2.0,Oui,Non,Oui,Non,Oui,Non,1.0,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/a-vendre-un-appartement-haut-standing-a-la-marsa-tunis-lamarsa-115526,Appartement,400000.0,2023-05-16,Tunis,La Marsa,La Marsa,2070.0,56.0,Non,Non,Non précisé,Haut standing,1.0,1.0,Oui,Oui,Oui,Non,Oui,Non,0.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-s1-balconnet-de-77m-vue-de-piscine-a-afh-mrezga-hammamet-nabeul-hammamet-115501,Appartement,231000.0,2023-05-16,Nabeul,Hammamet,Hammamet,8050.0,77.0,Non,Non,Non précisé,Haut standing,1.0,,Oui,Oui,Oui,Oui,Non,Non,1.0,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/a-vendre-des-appartements-haut-standing-a-chatt-mariem-sousse-akouda-115489,Appartement,330000.0,2023-05-16,Sousse,Akouda,chatt Mariem Sousse,4022.0,80.0,Non,Oui,Non précisé,Haut standing,2.0,1.0,Non,Non,Oui,Non,Oui,Oui,1.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/a-vendre-s-3-benarous-ezzahra-115475,Appartement,160000.0,2023-05-15,Ben Arous,Ezzahra,Cité el Habib ezzahra,2034.0,94.0,Non,Non,Non précisé,Non précisé,3.0,1.0,Non,Non,Oui,Non,Non,Non,3.0,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-2-a-vendre-a-ariana-ariana-arianaville-115465,Appartement,160000.0,2023-05-15,Ariana,Ariana Ville,ariana bjanb cnss,2080.0,62.0,Non,Non,Non précisé,Moyen standing,2.0,1.0,Non,Non,Oui,Non,Oui,Oui,4.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/un-beau-duplex-a-vendre-sousse-akouda-115451,Appartement,420000.0,2023-05-15,Sousse,Akouda,chatt Mariem Sousse,4022.0,145.0,Non,Oui,Bon état,Moyen standing,3.0,3.0,Non,Non,Oui,Oui,Non,Oui,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/s-2-a-cite-khadhra-en-face-de-clinique-ibn-zohr-tunis-citeelkhadra-115423,Appartement,135000.0,2023-05-14,Tunis,Cité El Khadra,Cité El Khadra,1003.0,65.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Oui,Oui,Non,Non,Non,3.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/un-bel-appartement-a-kharrouba-hammamet-216-29256234-nabeul-nabeul-115404,Appartement,,2023-05-14,Nabeul,Nabeul,Hammamet,8000.0,166.0,Non,Non,Non précisé,Non précisé,3.0,2.0,Non,Non,Oui,Non,Non,Non,3.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/a_______vendre-un-superbe-etage-de-villa-216-29256234-nabeul-nabeul-115403,Appartement,,2023-05-14,Nabeul,Nabeul,Hammamet,8000.0,72.0,Non,Non,Non précisé,Non précisé,2.0,,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/un-bel-appartement-a-hammamet-nabeul-hammamet-115401,Appartement,,2023-05-14,Nabeul,Hammamet,Hammamet,8050.0,74.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-140-nabeul-hammamet-115379,Appartement,140000.0,2023-05-13,Nabeul,Hammamet,Hammamet,8050.0,70.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/a_______vendre-un-bel-appartement-216-29256234-nabeul-nabeul-115361,Appartement,,2023-05-13,Nabeul,Nabeul,Hammamet,8000.0,118.0,Non,Non,Non précisé,Moyen standing,3.0,1.0,Non,Non,Oui,Non,Oui,Non,1.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/a-vendre-appartement-s-2-prix-negociable-sousse-soussejawhara-115359,Appartement,,2023-05-13,Sousse,Sousse Jawhara,Khezema ouest,4000.0,100.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,2.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/a-vendre-appartement-neuf-s-2-a-bardo-tunis-lebardo-62539,Appartement,,2021-07-09,Tunis,Le Bardo,BARDO,2000.0,90.0,Non,Non,Neuf,Moyen standing,2.0,1.0,Non,Non,Oui,Non,Oui,Non,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-s2-aux-jardins-de-carthage-tunis-carthage-115333,Appartement,580000.0,2023-05-12,Tunis,Carthage,Carthage,2016.0,1.0,Non,Non,Non précisé,Non précisé,3.0,3.0,Oui,Oui,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-residence-2-nabeul-hammamet-115259,Appartement,450000.0,2023-05-11,Nabeul,Hammamet,Hammamet,8050.0,138.0,Titre Bleu,Non,Neuf,Moyen standing,2.0,2.0,Non,Non,Oui,Non,Non,Non,0.0,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-situe-au-3-eme-etage-dans-un-immeuble-a-kharrouba-hammamet-nord-nabeul-hammamet-115214,Appartement,250000.0,2023-05-11,Nabeul,Hammamet,Hammamet,8050.0,120.0,Non,Oui,Non précisé,Non précisé,3.0,2.0,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-en-plein-zone-touristique-nabeul-hammamet-115207,Appartement,195000.0,2023-05-11,Nabeul,Hammamet,Hammamet,8050.0,111.0,Non,Oui,Non précisé,Non précisé,2.0,,Non,Non,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-vue-sur-mer-nabeul-hammamet-115205,Appartement,185000.0,2023-05-11,Nabeul,Hammamet,Hammamet,8050.0,90.0,Non,Oui,Non précisé,Non précisé,,,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/a-vendre-sahloul-residence-prestige-grand-appartement-3-ch-sousse-soussejawhara-115194,Appartement,449000.0,2023-05-11,Sousse,Sahloul,Résidence Prestige Bd Yasser Arafat,4054.0,160.0,Non,Non,Bon état,Luxe,3.0,1.0,Non,Non,Oui,Non,Oui,Non,6.0,Oui,Oui,Oui
menzili,https://www.menzili.tn/annonce/un-appartement-s-2-aux-berges-du-lac-1-zav1476-tunis-lesbergesdulac-115179,Appartement,420000.0,2023-05-10,Tunis,Les Berges Du Lac,Les Berges Du Lac,1053.0,130.0,Non,Non,Non précisé,Haut standing,2.0,2.0,Oui,Non,Oui,Non,Oui,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/un-appartement-s-1-a-ain-zaghouan-nord-mav1473-tunis-ainzaghouan-115177,Appartement,375000.0,2023-05-10,Tunis,Aïn Zaghouan,ain zaghouan,1100.0,83.0,Non,Non,Non précisé,Haut standing,1.0,1.0,Oui,Oui,Oui,Non,Oui,Non,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/un-appartement-s-3-a-la-soukra-zav0063-ariana-lasoukra-115176,Appartement,,2023-05-10,Ariana,La Soukra,La soukra,2036.0,170.0,Non,Non,Non précisé,Non précisé,3.0,2.0,Oui,Non,Oui,Non,Oui,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-zahra-kelibia-avec-une-belle-vue-sur-mer-nabeul-kelibia-115160,Appartement,155000000.0,2023-05-10,Nabeul,Kélibia,kélibia,8000.0,120.0,Non,Oui,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/spacieux-appartement-a-vendre-a-khzema-ouest-sousse-soussejawhara-115128,Appartement,370000.0,2023-05-10,Sousse,Sousse Jawhara,Sousse Jawhara,4000.0,116.0,Titre Individuel,Non,Non précisé,Non précisé,3.0,1.0,Non,Oui,Oui,Non,Oui,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/a-vendre-un-appartement-s-3-renove-avec-terrasse-tunis-citeelkhadra-115102,Appartement,,2023-05-09,Tunis,Cité El Khadra,Cité El Khadra,1003.0,170.0,Non,Non,Rénové,Moyen standing,3.0,1.0,Oui,Non,Oui,Non,Oui,Oui,,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/des-appartements-s-1-et-s-2-a-vendre-vue-sur-mer-mahdia-mahdia-98949,Appartement,255000.0,2022-10-12,Mahdia,Mahdia,zone touristique mahdia,5100.0,67.0,Non,Oui,Neuf,Non précisé,1.0,1.0,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/des-appartements-s-2-neuf-A-vendre-A-bas-prix-mahdia-mahdia-106253,Appartement,143000.0,2023-01-06,Mahdia,Mahdia,borj arif,5100.0,76.0,Non,Non,Neuf,Moyen standing,2.0,1.0,Non,Non,Oui,Non,Non,Non,,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/a-vendre-s-2-en-cours-de-construction-et-vue-sur-mer-mahdia-mahdia-111798,Appartement,428000.0,2023-03-06,Mahdia,Mahdia,zone touristique mahdia,5100.0,126.0,Non,Oui,Neuf,Luxe,2.0,1.0,Oui,Oui,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/studio-a-vendre-en-cour-de-construction-et-proche-de-la-plage-mahdia-mahdia-110186,Appartement,170000.0,2023-02-13,Mahdia,Mahdia,zone touristique mahdia,5100.0,70.0,Non,Non,Neuf,Moyen standing,,,Oui,Non,Oui,Non,Non,Oui,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/A-vendre-appartement-s-3-de-haute-standing-a-la-nouvelle-medina-3-benarous-medinajedida-115002,Appartement,265000.0,2023-05-08,Ben Arous,Medina Jedida,Medina Jedida,2013.0,136.0,Non,Non,Non précisé,Haut standing,3.0,2.0,Non,Oui,Oui,Non,Oui,Non,,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/s-4-jeffery-a-vendre-aux-jardins-de-carthage-tunis-jardindecarthage-114913,Appartement,895000.0,2023-05-08,Tunis,Jardin De Carthage,Jardins de Carthage,2016.0,256.0,Non,Non,Neuf,Haut standing,4.0,2.0,Oui,Oui,Oui,Non,Oui,Oui,3.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/s-3-rana-a-vendre-aux-jardins-de-carthage-tunis-jardindecarthage-114903,Appartement,740000.0,2023-05-08,Tunis,Jardin De Carthage,Jardins de Carthage,2016.0,215.0,Non,Non,Neuf,Haut standing,3.0,2.0,Oui,Oui,Oui,Non,Oui,Oui,5.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/un-appartement-s-2-a-ain-zaghouan-el-wahat-mav1478-tunis-ainzaghouan-114871,Appartement,500000.0,2023-05-06,Tunis,Aïn Zaghouan,résidence emna,1100.0,200.0,Non,Non,Non précisé,Moyen standing,2.0,1.0,Non,Non,Oui,Non,Oui,Oui,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/un-appartement-s-1-au-kram-zav1483-tunis-lekram-114856,Appartement,105000.0,2023-05-06,Tunis,Le Kram,Résidence meriem le kram,2015.0,65.0,Non,Non,Non précisé,Haut standing,1.0,1.0,Oui,Oui,Oui,Non,Oui,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/un-appartement-s-1-a-la-soukra-mav1487-ariana-lasoukra-114781,Appartement,210000.0,2023-05-05,Ariana,La Soukra,Résidence khadija,2036.0,52.0,Non,Non,Non précisé,Haut standing,1.0,1.0,Oui,Oui,Oui,Non,Oui,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/un-appartement-meuble-neuf-a-cite-la-sante-bizerte-bizerte-bizertenord-107203,Appartement,,2023-01-17,Bizerte,Bizerte Nord,cité la santé,7000.0,65.0,Non,Oui,Neuf,Moyen standing,1.0,,Non,Non,Oui,Non,Non,Non,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/n-appartement-s-3-a-la-marsa-mav1484-tunis-lamarsa-114751,Appartement,850000.0,2023-05-05,Tunis,La Marsa,a coté de lycée cailloux,2070.0,186.0,Non,Non,Non précisé,Moyen standing,3.0,2.0,Oui,Non,Oui,Non,Oui,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/un-appartement-s-2-aux-jardins-de-carthage-zav0236-tunis-lamarsa-114738,Appartement,550000.0,2023-05-05,Tunis,La Marsa,Ilys Rsd jardin de carthage,2070.0,136.0,Non,Non,Non précisé,Non précisé,2.0,2.0,Non,Non,Oui,Non,Oui,Oui,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/un-appartement-s-3-a-gammarth-mav1278-tunis-lamarsa-114735,Appartement,450000.0,2023-05-05,Tunis,La Marsa,gammarth village,2070.0,165.0,Non,Non,Non précisé,Haut standing,3.0,2.0,Oui,Non,Oui,Non,Oui,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/un-appartement-s-3-a-chotrana-1-la-soukra-mav1452-ariana-chotrana-114732,Appartement,,2023-05-05,Ariana,Chotrana,résidence cyrine,2086.0,175.0,Non,Non,Non précisé,Moyen standing,3.0,3.0,Oui,Oui,Oui,Non,Oui,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appart-sibel-a-vendre-a-ennaser-ariana-ennasr-114707,Appartement,275000.0,2023-05-04,Ariana,Ennasr,ennaser,2037.0,98.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,6.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/un-rez-de-chaussee-s-3-a-vendre-a-hammem-sousse-sousse-hammamsousse-101108,Appartement,320000.0,2022-11-03,Sousse,Hammam Sousse,Hammam Sousse,4011.0,170.0,Non,Non,Non précisé,Non précisé,3.0,1.0,Non,Non,Oui,Non,Non,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/un-appartement-s-2-a-vendre-a-corniche-sousse-soussemedina-100056,Appartement,250000.0,2022-10-20,Sousse,Sousse Médina,Sousse Médina,1008.0,106.0,Titre Individuel,Non,Non précisé,Moyen standing,2.0,1.0,Non,Oui,Oui,Non,Oui,Non,3.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appart-sevda-a-vendre-a-menzah-1-ariana-menzah-114688,Appartement,400000.0,2023-05-03,Ariana,Menzah,menzah 1,1004.0,110.0,Non,Non,Non précisé,Non précisé,3.0,1.0,Non,Non,Oui,Non,Non,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appart-sevda-a-vendre-a-menzah-1-ariana-menzah-114686,Appartement,400000.0,2023-05-03,Ariana,Menzah,menzah1,1004.0,110.0,Non,Non,Non précisé,Non précisé,3.0,1.0,Non,Non,Oui,Non,Non,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appart-dariane-a-vendre-d-ezzahra-benarous-ezzahra-114682,Appartement,189000.0,2023-05-03,Ben Arous,Ezzahra,Ezzahra,2034.0,105.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,2.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/un-appartement-s-1-aux-jardins-de-carthage-tunis-jardindecarthage-114640,Appartement,,2023-05-02,Tunis,Jardin De Carthage,Jardin De Carthage,2016.0,100.0,Non,Non,Non précisé,Moyen standing,1.0,1.0,Non,Non,Oui,Non,Oui,Oui,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/vendo-immobiliere-vous-propose-des-appartements-s2-s3-duplex-sousse-soussemedina-114631,Appartement,3500.0,2023-05-02,Sousse,Sousse Médina,Sousse Médina,1008.0,130.0,Non,Oui,Non précisé,Luxe,3.0,2.0,Oui,Non,Oui,Oui,Oui,Oui,3.0,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/vendo-immobiliere-vous-propose-des-appartements-s1-s2-s3-sousse-sahloul-114630,Appartement,3100.0,2023-05-02,Sousse,Sahloul,Sahloul,4054.0,149.0,Non,Oui,Non précisé,Moyen standing,3.0,2.0,Non,Non,Oui,Non,Oui,Non,3.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-s-2-aux-jardin-de-carthage-mav1411-tunis-jardindecarthage-114626,Appartement,,2023-05-02,Tunis,Jardin De Carthage,les jardins de Carthage,2016.0,100.0,Non,Non,Non précisé,Moyen standing,2.0,1.0,Non,Non,Oui,Non,Oui,Oui,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-2-avec-jardin-a-vendre-a-chotrana-1-mav0253-ariana-lasoukra-114620,Appartement,378000.0,2023-05-02,Ariana,La Soukra,Chotrana 1,2036.0,160.0,Non,Non,Non précisé,Haut standing,2.0,1.0,Oui,Non,Oui,Non,Oui,Oui,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-2-a-vendre-aux-jardins-de-carthage-mav1470-tunis-jardindecarthage-114618,Appartement,680000.0,2023-05-02,Tunis,Jardin De Carthage,les jardins de Carthage,2016.0,156.0,Non,Non,Non précisé,Moyen standing,2.0,1.0,Non,Oui,Oui,Non,Oui,Oui,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/terrain-hunday-a-vendre-a-borj-touil-ariana-raoued-114616,Appartement,300000.0,2023-05-02,Ariana,Raoued,borj touil,2083.0,40000.0,Non,Non,Non précisé,Non précisé,,,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-3-a-vendre-aux-jardins-de-carthage-tunis-jardindecarthage-114609,Appartement,560000.0,2023-05-02,Tunis,Jardin De Carthage,Jardins de Carthage,2016.0,158.0,Non,Non,Non précisé,Haut standing,3.0,1.0,Oui,Non,Oui,Non,Non,Oui,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-plus-3-benarous-boumhel-114591,Appartement,235000000.0,2023-04-30,Ben Arous,Boumhel,boumhel bassatine,2013.0,108.0,Non,Non,Neuf,Haut standing,3.0,1.0,Oui,Non,Oui,Non,Oui,Non,,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/rdc-de-villa-aena-a-vendre-a-boumhal-benarous-boumhel-114572,Appartement,145000.0,2023-04-29,Ben Arous,Boumhel,54670670,2013.0,80.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/vendre-appartement-manouba-manoubaville-114569,Appartement,,2023-04-29,Manouba,Manouba Ville,Résidence elmoktar,2010.0,110.0,Non,Non,Non précisé,Moyen standing,3.0,1.0,Non,Non,Oui,Non,Oui,Non,4.0,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/appart-danial-a-vendre-a-menzah-7-ariana-arianaville-114545,Appartement,180000.0,2023-04-28,Ariana,Ariana Ville,menzah 7,2080.0,110.0,Non,Non,Non précisé,Non précisé,3.0,2.0,Non,Non,Oui,Non,Non,Non,,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/etage-de-villa-enara-a-vendre-d-el-ouardia-tunis-elouardia-114539,Appartement,170000.0,2023-04-28,Tunis,El Ouardia,El Ouardia,1000.0,180.0,Non,Non,Non précisé,Non précisé,3.0,1.0,Non,Oui,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/s-3-angham-a-vendre-a-la-soukra-ariana-lasoukra-114529,Appartement,320000.0,2023-04-28,Ariana,La Soukra,la soukra,2036.0,153.0,Non,Non,Non précisé,Haut standing,3.0,1.0,Oui,Non,Oui,Non,Oui,Non,2.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-a-hergla-a-vendre-sousse-hergla-114521,Appartement,,2023-04-27,Sousse,Hergla,HERGLA,4000.0,,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,0.0,Non,Non,Non
