source,url_annonce,type_bien,prix,date_insertion,gouvernorat,delegation,localite,code_postal,superficie,titre_foncier,vue_mer,etat,standing,nb_chambres,nb_salles_bain,dressing,balcon,parking,piscine,chauffage_central,terrasse,jardin,niveau,climatisation
menzili,https://www.menzili.tn/annonce/v253-villa-hedi-la-villa-hedi-nabeul-hammametsud-148001,Maison/Villa,2000000,2025-10-20,Nabeul,Hammamet Sud,HAMMAMET,8050,,Non,Non,Non précisé,Luxe,5,5,Oui,Oui,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/a-vendre-maison-de-compagne-s4-avec-piscine-a-bir-bouregba-hammamet-nabeul-hammamet-147985,Maison/Villa,550000,2025-10-18,Nabeul,Hammamet,https://maps.app.goo.gl/SD4GUE8s1uu5E1Ts7,8050,400,Non,Non,Neuf,Moyen standing,4,8,Oui,Non,Oui,Oui,Non,Oui,Non,,Non
menzili,https://www.menzili.tn/annonce/v339-villa-aicha-la-villa-aicha-nabeul-hammametsud-147973,Maison/Villa,3900000,2025-10-18,Nabeul,Hammamet Sud,HAMMAMET,8050,700,Non,Non,Non précisé,Haut standing,5,6,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v342-villa-happy-la-villa-happy-sousse-bouficha-147972,Maison/Villa,800000,2025-10-18,Sousse,Bouficha,SOUSSE,4000,400,Non,Oui,Non précisé,Haut standing,4,4,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v380-villa-karam-la-villa-karam-nabeul-hammamet-147969,Maison/Villa,2200000,2025-10-18,Nabeul,Hammamet,HAMMAMET,8050,400,Non,Non,Non précisé,Haut standing,4,4,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/une-maison-a-vendre-s-3-a-jinen-mansourah-kelibia-nabeul-kelibia-147968,Maison/Villa,410000,2025-10-18,Nabeul,Kélibia,kélibia Nabeul,8000,137,Non,Non,Non précisé,Haut standing,3,1,Oui,Non,Oui,Non,Non,Non,Oui,,Non
menzili,https://www.menzili.tn/annonce/v387-villa-elena-la-villa-elena-nabeul-hammametsud-147966,Maison/Villa,1300000,2025-10-18,Nabeul,Hammamet Sud,HAMMAMET,8050,320,Non,Non,Non précisé,Haut standing,3,3,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v390-villa-pepsi-la-belle-villa-nabeul-hammametsud-147965,Maison/Villa,1600000,2025-10-18,Nabeul,Hammamet Sud,HAMMAMET,8050,480,Non,Non,Non précisé,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v391-villa-kare-la-belle-villa-nabeul-hammametnord-147964,Maison/Villa,760000,2025-10-18,Nabeul,Hammamet Nord,HAMMAMET,8050,240,Non,Non,Non précisé,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v404-villa-ricci-la-belle-villa-nabeul-benikhiar-147963,Maison/Villa,3900000,2025-10-18,Nabeul,Béni Khiar,NABEUL,8000,500,Non,Oui,Non précisé,Luxe,4,4,Oui,Non,Oui,Oui,Oui,Oui,Oui,2,Oui
menzili,https://www.menzili.tn/annonce/v412-villa-majorelle-la-villa-majorelle-nabeul-hammametsud-147962,Maison/Villa,1030000,2025-10-18,Nabeul,Hammamet Sud,HAMMAMET,8050,400,Non,Non,Non précisé,Haut standing,5,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v421-villa-tia-zone-el-bassbessia-nabeul-hammametsud-147954,Maison/Villa,720000,2025-10-17,Nabeul,Hammamet Sud,Hammamet Sud,8050,,Non,Non,Neuf,Non précisé,4,3,Oui,Non,Oui,Oui,Non,Oui,Oui,1,Non
menzili,https://www.menzili.tn/annonce/a-vendre-maison-traditionnelle-rEnovEe-tunis-medina-147953,Maison/Villa,,2025-10-17,Tunis,Médina,Médina,1008,170,Oui,Non,Rénové,Non précisé,3,2,Oui,Non,Oui,Non,Non,Oui,Non,,Oui
menzili,https://www.menzili.tn/annonce/vente-maison-a-mansoura-kairouan-kairouan-kairouansud-147951,Maison/Villa,519000,2025-10-17,Kairouan,Kairouan Sud,Mansoura,3100,440,Non,Non,Non précisé,Non précisé,3,1,Non,Non,Oui,Non,Non,Non,Oui,1,Non
menzili,https://www.menzili.tn/annonce/villa-s-2-sur-terrain-540m2-ons-1-sfax-sakietezzit-147950,Maison/Villa,370000,2025-10-17,Sfax,Sakiet Ezzit,Ons1 Sekit Ezzit Sfax,3021,,Non,Non,Non précisé,Non précisé,,,Non,Non,Oui,Non,Oui,Non,Non,,Non
menzili,https://www.menzili.tn/annonce/v482-villa-royale-zone-sidi-mahrsi-nabeul-nabeul-147949,Maison/Villa,2000000,2025-10-17,Nabeul,Nabeul,NABEUL,8000,870,Non,Oui,Non précisé,Haut standing,5,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,3,Oui
menzili,https://www.menzili.tn/annonce/v524-villa-phenicia-nord-hammamet-c-nabeul-hammametnord-147948,Maison/Villa,1200000,2025-10-17,Nabeul,Hammamet Nord,HAMMAMET,8050,700,Oui,Non,Non précisé,Haut standing,7,4,Non,Non,Oui,Oui,Oui,Non,Oui,3,Oui
menzili,https://www.menzili.tn/annonce/v526-villa-blue-berry-zone-sud-nabeul-hammametsud-147947,Maison/Villa,980000,2025-10-17,Nabeul,Hammamet Sud,HAMMAMET,8050,360,Non,Non,Neuf,Haut standing,5,3,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v516-villa-vienne-zone-monchar-nabeul-hammametsud-147946,Maison/Villa,790000,2025-10-17,Nabeul,Hammamet Sud,HAMMAMET,8050,260,Non,Non,Neuf,Haut standing,5,5,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v535-villa-suisse-1-villa-suisse-t-nabeul-hammametnord-147945,Maison/Villa,780000,2025-10-17,Nabeul,Hammamet Nord,HAMMAMET,8050,240,Non,Oui,Non précisé,Haut standing,3,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v547-villa-folla-2-chraf-folla-hammamet-nabeul-hammamet-147943,Maison/Villa,1500000,2025-10-17,Nabeul,Hammamet,HAMMAMET,8050,300,Oui,Non,Neuf,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v550-villa-delice-bella-villa-nabeul-hammametsud-147942,Maison/Villa,780000,2025-10-17,Nabeul,Hammamet Sud,HAMMAMET,8050,240,Non,Non,Non précisé,Haut standing,3,2,Oui,Non,Oui,Oui,Oui,Non,Oui,,Oui
menzili,https://www.menzili.tn/annonce/v558-villa-ruby-bella-zone-miramar-nabeul-hammamet-147941,Maison/Villa,4000000,2025-10-17,Nabeul,Hammamet,HAMMAMET,8050,1200,Non,Non,Non précisé,Haut standing,7,6,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v559-villa-dorra-3-dorra-villa-hammamet-nabeul-hammametsud-147939,Maison/Villa,1250000,2025-10-17,Nabeul,Hammamet Sud,HAMMAMET,8050,650,Non,Non,Neuf,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v563-villa-versace-versace-hammamet-nabeul-hammametsud-147938,Maison/Villa,990000,2025-10-17,Nabeul,Hammamet Sud,HAMMAMET,8050,,Non,Oui,Neuf,Haut standing,4,4,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v565-villa-madera-belle-villa-c-nabeul-hammamet-147936,Maison/Villa,695000,2025-10-17,Nabeul,Hammamet,HAMMAMET,8050,170,Non,Non,Neuf,Haut standing,3,2,Oui,Non,Oui,Oui,Oui,Oui,Oui,,Oui
menzili,https://www.menzili.tn/annonce/villa-a-vendre-inachevee-ou-finie-djerba-route-d-aghir-medenine-djerbamidoun-145783,Maison/Villa,450000,2025-08-12,Médenine,Djerba - Midoun,route d'aghir,4180,140,Non,Non,Neuf,Moyen standing,3,2,Oui,Non,Oui,Oui,Non,Oui,Oui,,Oui
menzili,https://www.menzili.tn/annonce/v569-villa-saly-saly-villa-nabeul-hammamet-147932,Maison/Villa,1050000,2025-10-17,Nabeul,Hammamet,HAMMAMET,8050,350,Non,Non,Non précisé,Haut standing,5,5,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v564-villa-la-citronnelle-sud-sud-nabeul-hammametsud-147930,Maison/Villa,775000,2025-10-17,Nabeul,Hammamet Sud,HAMMAMET,8050,300,Non,Non,Non précisé,Haut standing,4,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v566-maison-d-hote-celina-monchar-sud-nabeul-hammametsud-147929,Maison/Villa,6000000,2025-10-17,Nabeul,Hammamet Sud,HAMMAMET,8050,,Non,Non,Non précisé,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v571-villa-veronique-sud-el-monchar-nabeul-hammametsud-147927,Maison/Villa,870000,2025-10-17,Nabeul,Hammamet Sud,HAMMAMET,8050,,Non,Non,Neuf,Haut standing,4,3,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/A-vendre-a-hay-ennour-gafsa-2-maisons-independantes-avec-titres-bleus-gafsa-gafsanord-147919,Maison/Villa,,2025-10-16,Gafsa,Gafsa Nord,Gafsa Nord,2100,,Non,Non,Non précisé,Non précisé,3,2,Non,Oui,Oui,Non,Non,Oui,Non,,Non
menzili,https://www.menzili.tn/annonce/v169-villa-guess-yassmin-hammamet-villa-nabeul-hammametsud-147908,Maison/Villa,1350000,2025-10-16,Nabeul,Hammamet Sud,HAMMAMET,8050,732,Non,Non,Non précisé,Haut standing,3,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v253-villa-hedi-yassmin-hammamet-villa-nabeul-hammametsud-147907,Maison/Villa,2000000,2025-10-16,Nabeul,Hammamet Sud,HAMMAMET,8050,480,Non,Non,Non précisé,Luxe,5,5,Oui,Oui,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v264-villa-smoothie-1-hammamet-yassmine-nabeul-hammametsud-147905,Maison/Villa,1200000,2025-10-16,Nabeul,Hammamet Sud,HAMMAMET,8050,350,Non,Non,Non précisé,Luxe,4,3,Oui,Non,Oui,Non,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v268-villa-panorama-villa-yassmine-hammamet-nabeul-hammametsud-147904,Maison/Villa,1500000,2025-10-16,Nabeul,Hammamet Sud,HAMMAMET,8050,420,Non,Non,Non précisé,Haut standing,4,4,Oui,Oui,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v339-villa-aicha-belle-villa-nabeul-hammametsud-147903,Maison/Villa,3900000,2025-10-16,Nabeul,Hammamet Sud,HAMMAMET,8050,700,Non,Non,Non précisé,Haut standing,5,6,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v342-villa-happy-villa-happy-bouficha-sousse-bouficha-147902,Maison/Villa,800000,2025-10-16,Sousse,Bouficha,SOUSSE,4000,400,Non,Oui,Non précisé,Haut standing,4,4,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v380-villa-karam-el-corniche-villa-nabeul-hammamet-147899,Maison/Villa,2200000,2025-10-16,Nabeul,Hammamet,HAMMAMET,8050,400,Non,Non,Non précisé,Haut standing,4,4,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v387-villa-elena-hammamet-villa-nabeul-hammametsud-147898,Maison/Villa,1300000,2025-10-16,Nabeul,Hammamet Sud,HAMMAMET,8050,320,Non,Non,Non précisé,Haut standing,3,3,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v391-villa-kare-bella-villa-v-nabeul-hammametnord-147897,Maison/Villa,760000,2025-10-16,Nabeul,Hammamet Nord,HAMMAMET,8050,240,Non,Non,Non précisé,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v391-villa-kare-bella-villa-v-nabeul-hammametnord-147896,Maison/Villa,760000,2025-10-16,Nabeul,Hammamet Nord,HAMMAMET,8050,240,Non,Non,Non précisé,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v404-villa-ricci-ricci-beni-khiar-nabeul-benikhiar-147894,Maison/Villa,3900000,2025-10-16,Nabeul,Béni Khiar,NABEUL,8000,500,Non,Oui,Non précisé,Luxe,4,4,Oui,Non,Oui,Oui,Oui,Oui,Oui,2,Oui
menzili,https://www.menzili.tn/annonce/v390-villa-pepsi-pepsi-yasmine-hammamet-nabeul-hammametsud-147893,Maison/Villa,1600000,2025-10-16,Nabeul,Hammamet Sud,HAMMAMET,8050,480,Non,Non,Non précisé,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v412-villa-majorelle-sud-villa-p-nabeul-hammametsud-147892,Maison/Villa,1030000,2025-10-16,Nabeul,Hammamet Sud,HAMMAMET,8050,400,Non,Non,Non précisé,Haut standing,5,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v421-villa-tia-sud-villa-hammamet-nabeul-hammametsud-147890,Maison/Villa,720000,2025-10-16,Nabeul,Hammamet Sud,HAMMAMET,8050,400,Non,Non,Neuf,Non précisé,5,3,Oui,Non,Oui,Oui,Non,Oui,Oui,1,Non
menzili,https://www.menzili.tn/annonce/v434-villa-zina-yassmine-hammamet-nabeul-hammametsud-147888,Maison/Villa,1100000,2025-10-16,Nabeul,Hammamet Sud,HAMMAMET,8050,400,Non,Non,Non précisé,Haut standing,5,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/maison-a-hergla-proche-de-toutes-commodites-sousse-hergla-147876,Maison/Villa,349000,2025-10-15,Sousse,Hergla,rue Hassen ben said 4051 khzema ouest,4000,220,Non,Non,Non précisé,Non précisé,4,2,Non,Non,Oui,Non,Non,Oui,Non,,Non
menzili,https://www.menzili.tn/annonce/maison-arabe-s-2-renouvelee-a-vendre-a-hammamet-51355351-nabeul-hammamet-147855,Maison/Villa,235000,2025-10-15,Nabeul,Hammamet,Hammamet,8050,100,Non,Non,Non précisé,Moyen standing,2,1,Non,Non,Oui,Non,Oui,Non,Non,,Oui
menzili,https://www.menzili.tn/annonce/opportunite-de-vente-villa-a-cite-hidhab-408-m-benarous-fouchana-147850,Maison/Villa,450000,2025-10-14,Ben Arous,Fouchana,Fouchana,2082,408,Non,Non,Non précisé,Moyen standing,5,2,Non,Oui,Oui,Non,Non,Oui,Oui,3,Non
menzili,https://www.menzili.tn/annonce/v482-villa-royale-sidii-mahrsi-nabeul-nabeul-147839,Maison/Villa,2000000,2025-10-14,Nabeul,Nabeul,NABEUL,8000,870,Non,Oui,Non précisé,Haut standing,5,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,3,Oui
menzili,https://www.menzili.tn/annonce/v524-villa-phenicia-villa-nord-d-nabeul-hammametnord-147838,Maison/Villa,1200000,2025-10-14,Nabeul,Hammamet Nord,HAMMAMET,8050,700,Oui,Non,Non précisé,Haut standing,7,4,Non,Non,Oui,Oui,Oui,Non,Oui,3,Oui
menzili,https://www.menzili.tn/annonce/v526-villa-blue-berry-villa-blue-hammamet-nabeul-hammametsud-147837,Maison/Villa,980000,2025-10-14,Nabeul,Hammamet Sud,HAMMAMET,8050,360,Non,Non,Neuf,Haut standing,5,3,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v516-villa-vienne-vienne-villa-nabeul-hammametsud-147835,Maison/Villa,790000,2025-10-14,Nabeul,Hammamet Sud,HAMMAMET,8050,260,Non,Non,Neuf,Haut standing,5,5,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v535-villa-suisse-1-la-belle-villa-nabeul-hammametnord-147831,Maison/Villa,780000,2025-10-14,Nabeul,Hammamet Nord,HAMMAMET,8050,240,Non,Oui,Non précisé,Haut standing,3,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v541-villa-noor-nord-villa-s-nabeul-hammametnord-147827,Maison/Villa,1600000,2025-10-14,Nabeul,Hammamet Nord,HAMMAMET,8050,270,Non,Oui,Neuf,Haut standing,4,3,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v545-villa-paradise-paradise-nabeul-hammametsud-147825,Maison/Villa,750000,2025-10-14,Nabeul,Hammamet Sud,HAMMAMET,8050,380,Non,Non,Neuf,Haut standing,3,2,Oui,Non,Oui,Oui,Oui,Non,Oui,,Oui
menzili,https://www.menzili.tn/annonce/v550-villa-delice-sud-belle-vila-nabeul-hammametsud-147824,Maison/Villa,820000,2025-10-14,Nabeul,Hammamet Sud,HAMMAMET,8050,240,Non,Non,Non précisé,Haut standing,3,2,Oui,Non,Oui,Oui,Oui,Non,Oui,,Oui
menzili,https://www.menzili.tn/annonce/v547-villa-folla-2-chraf-villa-d-nabeul-hammamet-147822,Maison/Villa,1500000,2025-10-14,Nabeul,Hammamet,HAMMAMET,8050,300,Oui,Non,Neuf,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v558-villa-ruby-hammamet-villa-d-nabeul-hammamet-147821,Maison/Villa,4000000,2025-10-14,Nabeul,Hammamet,HAMMAMET,8050,1200,Non,Non,Non précisé,Haut standing,7,6,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v555-villa-cendrillon-sud-hammamet-s-nabeul-hammametsud-147816,Maison/Villa,920000,2025-10-14,Nabeul,Hammamet Sud,HAMMAMET,8050,250,Non,Non,Neuf,Haut standing,4,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v554-villa-la-fontaine-sud-hammamet-nabeul-hammametsud-147814,Maison/Villa,1250000,2025-10-14,Nabeul,Hammamet Sud,HAMMAMET,8050,380,Non,Oui,Neuf,Haut standing,5,6,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/villa-inacheve-ennasr-2-ariana-ennasr-147811,Maison/Villa,950000,2025-10-14,Ariana,Ennasr,Ennasr 2,2037,300,Non,Non,Neuf,Non précisé,7,3,Non,Non,Oui,Oui,Non,Non,Oui,2,Non
menzili,https://www.menzili.tn/annonce/maison-inachevee-projet-immeuble-tunis-gammarth-147809,Maison/Villa,375000,2025-10-13,Tunis,Gammarth,Bhar Lazreg cite el khalil,2078,340,Non,Non,Neuf,Non précisé,3,,Non,Non,Oui,Non,Non,Non,Non,,Non
menzili,https://www.menzili.tn/annonce/v559-villa-dorra-3-sud-hammamet-nabeul-hammametsud-147786,Maison/Villa,1250000,2025-10-13,Nabeul,Hammamet Sud,HAMMAMET,8050,650,Non,Non,Neuf,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v563-villa-versace-villa-versace-hammamet-nabeul-hammametsud-147785,Maison/Villa,990000,2025-10-13,Nabeul,Hammamet Sud,HAMMAMET,8050,,Non,Oui,Neuf,Haut standing,4,4,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v562-villa-sierre-hammamet-villa-chraf-nabeul-hammamet-147784,Maison/Villa,1020000,2025-10-13,Nabeul,Hammamet,HAMMAMET,8050,450,Non,Oui,Non précisé,Haut standing,7,5,Oui,Non,Oui,Oui,Oui,Oui,Non,3,Oui
menzili,https://www.menzili.tn/annonce/v565-villa-madera-belle-villa-madera-nabeul-hammamet-147783,Maison/Villa,695000,2025-10-13,Nabeul,Hammamet,HAMMAMET,8050,170,Non,Non,Neuf,Haut standing,3,2,Oui,Non,Oui,Oui,Oui,Oui,Oui,,Oui
menzili,https://www.menzili.tn/annonce/v564-villa-la-citronnelle-sud-belle-villa-nabeul-hammametsud-147782,Maison/Villa,775000,2025-10-13,Nabeul,Hammamet Sud,HAMMAMET,8050,300,Non,Non,Non précisé,Haut standing,4,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v566-maison-d-hote-celina-sud-belle-villa-nabeul-hammametsud-147781,Maison/Villa,6000000,2025-10-13,Nabeul,Hammamet Sud,HAMMAMET,8050,,Non,Non,Non précisé,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v567-les-villas-venise-sud-belle-villa-nabeul-hammametsud-147780,Maison/Villa,1150000,2025-10-13,Nabeul,Hammamet Sud,HAMMAMET,8050,250,Non,Non,Non précisé,Haut standing,4,4,Oui,Non,Oui,Oui,Oui,Non,Oui,,Oui
menzili,https://www.menzili.tn/annonce/v571-villa-veronique-sud-villa-nabeul-hammametsud-147779,Maison/Villa,870000,2025-10-13,Nabeul,Hammamet Sud,HAMMAMET,8050,,Non,Non,Neuf,Haut standing,4,3,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v253-villa-hedi-villa-hedi-hammamet-nabeul-hammametsud-147778,Maison/Villa,2000000,2025-10-13,Nabeul,Hammamet Sud,HAMMAMET,8050,480,Non,Non,Non précisé,Luxe,5,5,Oui,Oui,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v263-villa-smoothie-bella-villa-nabeul-hammametsud-147777,Maison/Villa,1200000,2025-10-13,Nabeul,Hammamet Sud,HAMMAMET,8050,350,Non,Non,Non précisé,Luxe,4,3,Oui,Non,Oui,Non,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v268-villa-panorama-yessmine-hammamet-t-nabeul-hammametsud-147776,Maison/Villa,1500000,2025-10-13,Nabeul,Hammamet Sud,HAMMAMET,8050,420,Non,Non,Non précisé,Haut standing,4,4,Oui,Oui,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v339-villa-aicha-el-bassbessiya-nabeul-hammametsud-147775,Maison/Villa,3900000,2025-10-13,Nabeul,Hammamet Sud,HAMMAMET,8050,700,Non,Non,Non précisé,Haut standing,5,6,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v342-villa-happy-bella-villa-sousse-bouficha-147774,Maison/Villa,800000,2025-10-13,Sousse,Bouficha,SOUSSE,4000,400,Non,Oui,Non précisé,Haut standing,4,4,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/une-villa-avec-piscine-a-kerkouane-nabeul-kelibia-135943,Maison/Villa,550000,2024-11-01,Nabeul,Kélibia,Plage Kerkouane,8000,130,Non,Oui,Non précisé,Haut standing,3,3,Oui,Non,Oui,Oui,Non,Oui,Oui,,Oui
menzili,https://www.menzili.tn/annonce/villa-440m2-tinja-bizerte-menzelbourguiba-147766,Maison/Villa,430000,2025-10-12,Bizerte,Menzel Bourguiba,Tinja,7050,160,Non,Non,Non précisé,Non précisé,6,2,Non,Non,Oui,Oui,Non,Oui,Oui,,Non
menzili,https://www.menzili.tn/annonce/villa-440m2-tinja-bizerte-menzelbourguiba-147765,Maison/Villa,430000,2025-10-12,Bizerte,Menzel Bourguiba,Tinja,7050,160,Non,Non,Non précisé,Non précisé,6,2,Non,Non,Oui,Oui,Non,Oui,Oui,,Non
menzili,https://www.menzili.tn/annonce/villa-440m2-tinja-bizerte-menzelbourguiba-147764,Maison/Villa,430000,2025-10-12,Bizerte,Menzel Bourguiba,Tinja,7050,160,Non,Non,Non précisé,Non précisé,6,2,Non,Non,Oui,Oui,Non,Oui,Oui,,Non
menzili,https://www.menzili.tn/annonce/v380-villa-karam-villa-corniche-nabeul-hammamet-147760,Maison/Villa,2200000,2025-10-11,Nabeul,Hammamet,HAMMAMET,8050,400,Non,Non,Non précisé,Haut standing,4,4,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v391-villa-kare-hammamet-nord-l-nabeul-hammametnord-147758,Maison/Villa,760000,2025-10-11,Nabeul,Hammamet Nord,HAMMAMET,8050,240,Non,Non,Non précisé,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v390-villa-pepsi-villa-yassmine-hammamet-nabeul-hammametsud-147757,Maison/Villa,1600000,2025-10-11,Nabeul,Hammamet Sud,HAMMAMET,8050,480,Non,Non,Non précisé,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v412-villa-majorelle-la-belle-villa-nabeul-hammametsud-147756,Maison/Villa,1030000,2025-10-11,Nabeul,Hammamet Sud,HAMMAMET,8050,400,Non,Non,Non précisé,Haut standing,5,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v421-villa-tia-el-bassbessia-nabeul-hammametsud-147754,Maison/Villa,720000,2025-10-11,Nabeul,Hammamet Sud,HAMMAMET,8050,400,Non,Non,Neuf,Non précisé,5,3,Oui,Non,Oui,Oui,Non,Oui,Oui,1,Non
menzili,https://www.menzili.tn/annonce/v434-villa-zina-bella-yasmine-hammamet-nabeul-hammametsud-147752,Maison/Villa,1100000,2025-10-11,Nabeul,Hammamet Sud,HAMMAMET,8050,400,Non,Non,Non précisé,Haut standing,5,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v447-villa-narjes-la-belle-villa-nabeul-hammametnord-147751,Maison/Villa,2200000,2025-10-11,Nabeul,Hammamet Nord,HAMMAMET,8050,,Non,Oui,Non précisé,Haut standing,4,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v482-villa-royale-la-belle-villa-nabeul-nabeul-147749,Maison/Villa,2000000,2025-10-11,Nabeul,Nabeul,NABEUL,8000,870,Non,Oui,Non précisé,Haut standing,5,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,3,Oui
menzili,https://www.menzili.tn/annonce/v524-villa-phenicia-bella-villa-nabeul-hammametnord-147748,Maison/Villa,1200000,2025-10-11,Nabeul,Hammamet Nord,HAMMAMET,8050,700,Oui,Non,Non précisé,Haut standing,7,4,Non,Non,Oui,Oui,Oui,Non,Oui,3,Oui
menzili,https://www.menzili.tn/annonce/construction-villa-en-zone-urbaine-djerba-rEf-p694-medenine-djerbahoumtsouk-138127,Maison/Villa,,2025-01-02,Médenine,Djerba-Houmt Souk,Djerba-Houmt Souk,4180,195,Oui,Non,Non précisé,Moyen standing,3,3,Oui,Non,Oui,Oui,Non,Oui,Oui,2,Non
